2022-09-12 11:48:55 0 [Note] InnoDB: Mutexes and rw_locks use Windows interlocked functions
2022-09-12 11:48:55 0 [Note] InnoDB: Uses event mutexes
2022-09-12 11:48:55 0 [Note] InnoDB: Compressed tables use zlib 1.2.11
2022-09-12 11:48:55 0 [Note] InnoDB: Number of pools: 1
2022-09-12 11:48:55 0 [Note] InnoDB: Using SSE2 crc32 instructions
2022-09-12 11:48:55 0 [Warning] InnoDB: Ignoring a doublewrite copy of page [page id: space=0, page number=423] with future log sequence number 2756780
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=7] log sequence number 2626980 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=2] log sequence number 2604618 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=11] log sequence number 2658129 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=6] log sequence number 2465008 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=398] log sequence number 2465008 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=45] log sequence number 2465047 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=306] log sequence number 2465047 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=46] log sequence number 2465086 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=309] log sequence number 2465086 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=47] log sequence number 2465125 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=311] log sequence number 2465125 is in the future! Current system log sequence number 300306.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Your database may be corrupt or you may have copied the InnoDB tablespace but not the InnoDB log files. Please refer to https://mariadb.com/kb/en/library/innodb-recovery-modes/ for information about forcing recovery.
2022-09-12 11:48:55 0 [ERROR] InnoDB: Page [page id: space=0, page number=48] log sequence number 2465164 is in the future! Current system log sequence number 300306.
